id,id_type_relation,entite1,entite2,id_patron,extrait,reference
25527,15,recette,cuisine,6365,expose nombre de recettes de cuisine avec farce,./corpus/wikipedia/Sarmale.txt #1007
25528,35,recette,cuisine,6365,expose nombre de recettes de cuisine avec farce,./corpus/wikipedia/Sarmale.txt #1007
25529,666,recette,cuisine,6365,expose nombre de recettes de cuisine avec farce,./corpus/wikipedia/Sarmale.txt #1007
25530,777,eau,cuisson,8,"carbonate à l'eau de cuisson, méthode",./corpus/wikipedia/Sarmale.txt #1076
25531,106,robe,vert,436,garde sa belle robe verte. Bien,./corpus/wikipedia/Sarmale.txt #1092
25532,0,légionnaire,romain,434,stipule que les légionnaires romains se régalaient,./corpus/wikipedia/Sarmale.txt #1149
25533,17,plat,traditionnel,6366,farci est un plat traditionnel chez les,./corpus/wikipedia/Sarmale.txt #1163
25534,777,Mer,Noire,231,"rives de la Mer Noire, ainsi",./corpus/wikipedia/Sarmale.txt #1213
25535,0,récit,voyage,6367,"particulier, les récits des voyages de Paul",./corpus/wikipedia/Sarmale.txt #1229
25536,777,communauté,langue,6368,"Constana. Ces communautés romaniotes, de langue yévanique,",./corpus/wikipedia/Sarmale.txt #1278
25537,0,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25538,6,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25539,8,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25540,10,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25541,27,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25542,51,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25543,666,viande,porc,6369,"l'adjonction de viande de porc, du",./corpus/wikipedia/Sarmale.txt #1339
25544,0,chou,farci,6370,du holishkes ou chou farci juif.,./corpus/wikipedia/Sarmale.txt #1346
25545,23,premier,témoignage,82,".
Les premiers témoignages écrits retrouvés",./corpus/wikipedia/Sarmale.txt #1392
25546,0,cuisine,ottoman,5,origine de la cuisine ottomane est un,./corpus/wikipedia/Sarmale.txt #1438
25547,777,cuisine,ottoman,5,origine de la cuisine ottomane est un,./corpus/wikipedia/Sarmale.txt #1438
25548,0,Grèce,antique,116,"gastronomie de la Grèce antique, de",./corpus/wikipedia/Sarmale.txt #1448
25549,17,nation,arabe,5,"byzantin, des nations arabes, des",./corpus/wikipedia/Sarmale.txt #1457
25550,0,acte,tribunal,6371,y a un acte du tribunal des années,./corpus/wikipedia/Sarmale.txt #1514
25551,0,voyageur,étranger,6372,témoignages écrits de voyageurs étrangers signalent que,./corpus/wikipedia/Sarmale.txt #1552
25552,5,voyageur,étranger,6372,témoignages écrits de voyageurs étrangers signalent que,./corpus/wikipedia/Sarmale.txt #1552
25553,0,grec,ancien,5,créé par les Grecs anciens. Caton,./corpus/wikipedia/Sarmale.txt #1610
25554,17,grec,ancien,5,créé par les Grecs anciens. Caton,./corpus/wikipedia/Sarmale.txt #1610
25555,17,via,Salaria,245,"le prouve la Via Salaria, qui",./corpus/wikipedia/Sarmale.txt #1649
25556,0,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25557,3,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25558,10,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25559,15,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25560,42,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25561,51,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25562,666,sel,mer,6373,de Rome en sel de la mer Adriatique.,./corpus/wikipedia/Sarmale.txt #1659
25563,0,mer,Adriatique,245,sel de la mer Adriatique. Cette,./corpus/wikipedia/Sarmale.txt #1662
25564,27,mer,Adriatique,245,sel de la mer Adriatique. Cette,./corpus/wikipedia/Sarmale.txt #1662
25565,64,mer,Adriatique,245,sel de la mer Adriatique. Cette,./corpus/wikipedia/Sarmale.txt #1662
25566,777,mer,Adriatique,245,sel de la mer Adriatique. Cette,./corpus/wikipedia/Sarmale.txt #1662
25567,0,technique,conservation,3155,Adriatique. Cette technique de conservation des aliments,./corpus/wikipedia/Sarmale.txt #1666
25568,27,technique,conservation,3155,Adriatique. Cette technique de conservation des aliments,./corpus/wikipedia/Sarmale.txt #1666
25569,777,saumure,Roumanie,686,".
La saumure en Roumanie peut provenir",./corpus/wikipedia/Sarmale.txt #1680
25570,17,origine,marine,6374,de sel d'origine marine venu de,./corpus/wikipedia/Sarmale.txt #1716
25571,777,Mer,Noire,231,venu de la Mer Noire ou de,./corpus/wikipedia/Sarmale.txt #1721
25572,0,lieu,festival,6375,Praid sera le lieu du Festival International des,./corpus/wikipedia/Sarmale.txt #1757
25573,8,lieu,festival,6375,Praid sera le lieu du Festival International des,./corpus/wikipedia/Sarmale.txt #1757
25574,41,exploitation,sel,74,Quant à l'exploitation du sel de la,./corpus/wikipedia/Sarmale.txt #1769
25575,15,sel,mine,6376,l'exploitation du sel de la Mine de sel,./corpus/wikipedia/Sarmale.txt #1771
25576,777,sel,mine,6376,l'exploitation du sel de la Mine de sel,./corpus/wikipedia/Sarmale.txt #1771
25577,0,mine,sel,74,sel de la Mine de sel de Turda,./corpus/wikipedia/Sarmale.txt #1774
25578,28,mine,sel,74,sel de la Mine de sel de Turda,./corpus/wikipedia/Sarmale.txt #1774
25579,666,mine,sel,74,sel de la Mine de sel de Turda,./corpus/wikipedia/Sarmale.txt #1774
25580,777,mine,sel,74,sel de la Mine de sel de Turda,./corpus/wikipedia/Sarmale.txt #1774
25581,70,conquête,romain,130,commencé avant la conquête romaine de la,./corpus/wikipedia/Sarmale.txt #1786
25582,23,riche,citoyen,6377,savoir que les riches citoyens Romains dégustaient,./corpus/wikipedia/Sarmale.txt #1818
25583,777,citoyen,Romains,6378,que les riches citoyens Romains dégustaient déjà,./corpus/wikipedia/Sarmale.txt #1819
25584,23,grand,voyageur,6379,rapporté par des grands voyageurs comme Marco,./corpus/wikipedia/Sarmale.txt #1904
25585,0,empire,romain,5,Qin ou l'Empire romain et la,./corpus/wikipedia/Sarmale.txt #1927
25586,8,empire,romain,5,Qin ou l'Empire romain et la,./corpus/wikipedia/Sarmale.txt #1927
25587,777,choucroute,chinois,8,noter que la choucroute des chinois était fermenté,./corpus/wikipedia/Sarmale.txt #1969
25588,0,amateur,vin,677,"Romains, grands amateurs de vin.
",./corpus/wikipedia/Sarmale.txt #2028
25589,17,rôle,important,280,chou jouait un rôle important dans l',./corpus/wikipedia/Sarmale.txt #2037
25590,0,alimentation,homme,6380,"important dans l'alimentation des hommes pré-1492,",./corpus/wikipedia/Sarmale.txt #2041
25591,777,alimentation,homme,6380,"important dans l'alimentation des hommes pré-1492,",./corpus/wikipedia/Sarmale.txt #2041
25592,0,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25593,6,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25594,8,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25595,10,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25596,27,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25597,51,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25598,666,viande,porc,18,à base de viande de porc. L',./corpus/wikipedia/Sarmale.txt #2144
25599,0,consommation,viande,6381,de cette grande consommation de viande de porc,./corpus/wikipedia/Sarmale.txt #2153
25600,0,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25601,6,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25602,8,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25603,10,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25604,27,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25605,51,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25606,666,viande,porc,6382,grande consommation de viande de porc dans la,./corpus/wikipedia/Sarmale.txt #2155
25607,0,empire,romain,5,"partie de l'Empire romain, on",./corpus/wikipedia/Sarmale.txt #2179
25608,8,empire,romain,5,"partie de l'Empire romain, on",./corpus/wikipedia/Sarmale.txt #2179
25609,0,viande,veau,8,"trois pour la viande de veau, que",./corpus/wikipedia/Sarmale.txt #2206
25610,8,viande,veau,8,"trois pour la viande de veau, que",./corpus/wikipedia/Sarmale.txt #2206
25611,27,viande,veau,8,"trois pour la viande de veau, que",./corpus/wikipedia/Sarmale.txt #2206
25612,51,viande,veau,8,"trois pour la viande de veau, que",./corpus/wikipedia/Sarmale.txt #2206
25613,666,viande,veau,8,"trois pour la viande de veau, que",./corpus/wikipedia/Sarmale.txt #2206
25614,0,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25615,6,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25616,8,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25617,10,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25618,27,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25619,51,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25620,666,viande,porc,891,c'était la viande de porc qui était,./corpus/wikipedia/Sarmale.txt #2214
25621,17,bête,énorme,2642,on obtenait des bêtes énormes dont l',./corpus/wikipedia/Sarmale.txt #2272
25622,0,âge,an,6383,"faisait avant l'âge de trois ans.
",./corpus/wikipedia/Sarmale.txt #2281
25623,5,âge,an,6383,"faisait avant l'âge de trois ans.
",./corpus/wikipedia/Sarmale.txt #2281
25624,42,âge,an,6383,"faisait avant l'âge de trois ans.
",./corpus/wikipedia/Sarmale.txt #2281
25625,777,Europe,viande,6384,"dans toute l'Europe, la viande la plus",./corpus/wikipedia/Sarmale.txt #2294
25626,23,moyen,âge,1681,plus utilisée au Moyen Âge était le,./corpus/wikipedia/Sarmale.txt #2307
25627,0,bétail,ovin,5,lard... Le bétail ovin ou bovin,./corpus/wikipedia/Sarmale.txt #2330
25628,0,labeur,champ,1902,"tuer comme le labeur dans les champs, la",./corpus/wikipedia/Sarmale.txt #2362
25629,0,viande,salaison,6385,"on préservait la viande par salaison, fumage",./corpus/wikipedia/Sarmale.txt #2389
25630,5,viande,salaison,6385,"on préservait la viande par salaison, fumage",./corpus/wikipedia/Sarmale.txt #2389
25631,0,viande,fumage,6386,"on préservait la viande par salaison, fumage, séchage",./corpus/wikipedia/Sarmale.txt #2389
25632,0,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25633,6,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25634,8,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25635,10,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25636,27,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25637,51,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25638,666,viande,porc,8,"Aussi, la viande de porc et de",./corpus/wikipedia/Sarmale.txt #2401
25639,0,empire,ottoman,6387,savoir que l'Empire ottoman s'étendait,./corpus/wikipedia/Sarmale.txt #2431
25640,8,empire,ottoman,6387,savoir que l'Empire ottoman s'étendait,./corpus/wikipedia/Sarmale.txt #2431
25641,777,principauté,Valachie,6388,"des décennies les principautés roumaines de Valachie, Moldavie",./corpus/wikipedia/Sarmale.txt #2443
25642,0,troupeau,vache,8,tribut comprenant des troupeaux de vaches et de,./corpus/wikipedia/Sarmale.txt #2465
25643,9,troupeau,vache,8,tribut comprenant des troupeaux de vaches et de,./corpus/wikipedia/Sarmale.txt #2465
25644,68,troupeau,vache,8,tribut comprenant des troupeaux de vaches et de,./corpus/wikipedia/Sarmale.txt #2465
25645,174,troupeau,vache,8,tribut comprenant des troupeaux de vaches et de,./corpus/wikipedia/Sarmale.txt #2465
25646,0,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25647,6,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25648,8,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25649,10,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25650,27,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25651,51,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25652,666,viande,porc,8,sorte que la viande de porc (haram,./corpus/wikipedia/Sarmale.txt #2482
25653,17,cuisine,islamique,5,"haram dans la cuisine islamique, voir",./corpus/wikipedia/Sarmale.txt #2489
25654,0,grand,quantité,6389,en importe de grande quantité de viande,./corpus/wikipedia/Sarmale.txt #2530
25655,777,viande,porcin,6390,grande quantité de viande porcine. En,./corpus/wikipedia/Sarmale.txt #2533
25656,0,pays,Union,6391,était le troisième pays hors de l'Union européenne à,./corpus/wikipedia/Sarmale.txt #2544
25657,0,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25658,6,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25659,8,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25660,10,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25661,27,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25662,51,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25663,666,viande,porc,6392,importer de la viande de porc d'origine,./corpus/wikipedia/Sarmale.txt #2554
25664,0,tremblante,mouton,6393,et de la tremblante du mouton en Roumanie,./corpus/wikipedia/Sarmale.txt #2593
25665,0,consommation,viande,6394,qui encourage la consommation de viande porcine.,./corpus/wikipedia/Sarmale.txt #2601
25666,777,viande,porcin,6395,"la consommation de viande porcine.
",./corpus/wikipedia/Sarmale.txt #2603
25667,0,consommation,viande,6396,vu baisser sa consommation de viande bovine en,./corpus/wikipedia/Sarmale.txt #2626
25668,777,viande,bovin,6397,sa consommation de viande bovine en raison,./corpus/wikipedia/Sarmale.txt #2628
25669,0,hausse,prix,8,"raison de la hausse des prix, liée",./corpus/wikipedia/Sarmale.txt #2634
25670,35,hausse,prix,8,"raison de la hausse des prix, liée",./corpus/wikipedia/Sarmale.txt #2634
25671,0,droit,douane,6398,"brésilienne à faibles droits de douane.
",./corpus/wikipedia/Sarmale.txt #2649
25672,0,régime,communiste,5,"pays durant le régime communiste.
",./corpus/wikipedia/Sarmale.txt #2671
25673,0,feuille,chou,6399,introuvables comme les feuilles de chou aigre et,./corpus/wikipedia/Sarmale.txt #2690
25674,10,feuille,chou,6399,introuvables comme les feuilles de chou aigre et,./corpus/wikipedia/Sarmale.txt #2690
25675,0,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25676,6,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25677,8,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25678,10,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25679,27,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25680,51,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25681,666,viande,porc,6400,aigre et la viande hachée de porc furent remplacés,./corpus/wikipedia/Sarmale.txt #2696
25682,0,feuille,tilleul,11,remplacés par des feuilles de tilleul et du,./corpus/wikipedia/Sarmale.txt #2704
25683,10,feuille,tilleul,11,remplacés par des feuilles de tilleul et du,./corpus/wikipedia/Sarmale.txt #2704
25684,0,régime,communiste,5,Cependant face au régime communiste marqué par,./corpus/wikipedia/Sarmale.txt #2716
25685,0,cuisine,traditionnel,6401,et globalement la cuisine roumaine traditionnelle a pu,./corpus/wikipedia/Sarmale.txt #2732
25686,17,élément,indispensable,6402,qui sont un élément indispensable aux fêtes,./corpus/wikipedia/Sarmale.txt #2764
25687,15,table,fête,8,fête. La table de fête était laboutissement,./corpus/wikipedia/Sarmale.txt #2794
25688,666,table,fête,8,fête. La table de fête était laboutissement,./corpus/wikipedia/Sarmale.txt #2794
25689,23,long,mois,6403,"était laboutissement de longs mois defforts,",./corpus/wikipedia/Sarmale.txt #2800
25690,0,cas,particulier,130,", décrit le cas particulier de la",./corpus/wikipedia/Sarmale.txt #2851
25691,17,cas,particulier,130,", décrit le cas particulier de la",./corpus/wikipedia/Sarmale.txt #2851
25692,0,régime,communiste,1173,féminine pendant le régime communiste roumain.,./corpus/wikipedia/Sarmale.txt #2859
25693,17,régime,roumain,6404,féminine pendant le régime communiste roumain. Adriana,./corpus/wikipedia/Sarmale.txt #2859
25694,23,politique,contrôle,6405,seulement par la politique de contrôle des naissances,./corpus/wikipedia/Sarmale.txt #2914
25695,17,autre,forme,82,", sous une autre forme, les",./corpus/wikipedia/Sarmale.txt #2934
25696,23,autre,forme,82,", sous une autre forme, les",./corpus/wikipedia/Sarmale.txt #2934
